13109	7354	5
12903	7259	4
9774	9217	3
193	8250	5
7258	4798	4
5814	4712	4
4081	5345	4
13058	12321	3
8684	1113	5
8983	4121	3
11650	12706	4
3946	12984	4
726	2127	5
12582	12588	5
6209	859	3
10472	8980	3
10168	873	4
6102	11984	3
3584	1698	4
10188	4598	5
7641	4965	2
1261	7233	3
491	8160	3
2265	12611	1
6826	9657	1
4728	2616	3
1366	10807	5
5174	12982	5
2484	3561	5
12196	10902	3
13886	2778	5
2190	6493	4
4271	1060	4
1205	6155	4
7034	9053	4
11203	12113	3
2689	2189	5
10655	2998	5
2113	2294	3
14073	10787	4
5949	9267	5
4565	1604	4
8102	7040	4
4070	11613	4
2640	7718	5
7117	4032	4
4805	2108	5
11025	648	4
11637	8158	3
3072	11934	5
3831	4365	2
10731	11355	4
4334	8702	3
10059	3259	4
12345	5642	4
7132	4860	4
11637	10119	4
12196	973	4
10646	11794	5
9280	1329	4
5495	1283	4
11637	4381	3
4541	5382	4
188	13208	4
7044	10557	4
5549	8196	5
13584	8352	3
5097	9850	5
7602	9882	3
5239	13435	4
209	5996	5
873	13825	3
10211	6725	3
13774	8123	4
7579	2485	4
10238	1442	5
5059	13132	3
7243	1186	4
12951	8360	3
12754	8733	5
9211	5466	5
7769	11301	5
7959	3864	4
5823	462	4
6345	9952	4
9682	3592	2
5000	4795	5
9084	3630	3
101	13343	4
10151	11862	4
10529	1434	4
6011	2187	5
762	11868	4
9071	8619	4
2650	5693	4
1366	12273	4
12049	4619	5
766	12856	4
6499	10333	4
373	12307	4
8454	6005	4
6053	10342	5
13023	5840	4
7005	8801	4
4439	5069	3
9717	5766	3
6909	2092	3
11564	6437	5
10181	8428	4
5239	10044	4
6657	6402	5
3630	808	3
12981	5492	2
3496	6143	3
9922	4070	4
10106	13003	3
3231	5055	4
6919	387	5
11079	13642	4
4327	7847	5
6345	2212	3
12622	5069	4
2255	4800	4
13944	7223	3
3987	7519	4
13596	11263	5
6585	5431	5
3931	9881	3
1577	11642	1
6408	11426	4
13452	10060	4
12548	13064	1
497	5789	4
7414	2299	5
10214	10406	3
6510	11376	1
8435	8682	4
4295	1920	3
6918	13621	3
1844	9240	5
6823	4407	4
3297	3635	5
8494	11984	3
12414	3635	5
8089	12008	4
931	3186	5
12937	10217	5
13054	3264	5
1234	13812	4
6310	11284	4
4196	6146	2
12752	11140	4
4935	1391	4
7530	3118	3
3098	714	5
373	5591	5
8515	13197	5
5732	299	4
7074	2203	5
4032	8801	2
13156	8934	2
11947	12562	4
6532	10531	3
4597	266	2
13100	3387	4
12057	2215	4
3663	1079	3
8741	8602	3
6510	5321	3
9870	9388	4
11851	12174	5
13672	5059	5
9302	2719	3
12497	10946	4
9893	6677	3
9306	6893	4
2724	10726	5
13502	10309	3
13835	10477	5
3758	6051	2
2317	13861	4
308	2760	4
1277	9384	2
7851	11797	4
2689	13625	5
10295	9788	3
2616	10833	4
2900	462	5
8457	8706	5
13213	6190	2
2164	6467	5
7378	11809	4
1426	11010	3
411	9719	2
2036	2082	4
5688	7083	5
8450	7839	4
13424	1670	5
6899	5930	4
10628	3628	1
13615	1764	2
2493	9882	5
4647	7448	3
11457	11794	5
11469	7459	5
10373	6885	4
9522	2241	5
1524	3091	3
12705	2049	4
2719	10840	1
3490	6346	5
9361	7072	4
11255	3080	1
8953	13584	3
3590	10211	5
13156	6342	4
6995	9386	4
5464	10689	5
3987	3315	5
9241	748	4
44	5617	4
4032	2197	4
8046	12450	2
8121	2667	1
9907	5107	5
13889	12517	5
559	9045	4
7638	3421	4
11314	3531	2
1636	9057	4
14061	6643	4
9557	1837	3
13290	12964	3
13753	9258	4
8921	13812	3
9135	7789	5
682	8077	5
7579	9456	4
2845	1987	2
5984	7821	5
12369	13448	5
11457	153	5
7482	8666	5
3266	3870	5
1619	8854	4
4070	8289	4
14039	7379	5
8686	4555	5
3717	9057	4
8112	11353	4
63	4446	4
2613	7847	4
7505	10706	4
10331	1867	4
4977	13369	4
8827	12310	1
1528	6075	5
2689	6917	3
8246	8632	4
12930	4208	4
11767	13303	5
4630	13884	4
13774	4709	5
12441	8520	5
13959	5590	5
5248	4371	5
7527	7750	4
46	9281	5
5365	1440	3
4521	13628	4
1278	4051	2
4549	3561	4
527	3430	1
3722	2334	4
5424	3915	5
12482	4641	4
9743	351	2
9331	7134	4
2217	13838	2
2190	9303	3
2051	2602	2
10807	9193	4
3286	8671	4
11665	3006	5
138	13267	4
8209	3365	4
6328	12773	5
879	7123	4
7765	9311	4
6008	9252	5
2149	5844	4
7371	4679	2
5927	13072	4
2190	11140	2
3040	11947	4
2680	1649	1
5513	13628	4
3322	6952	3
7423	7310	4
12592	8115	4
10351	10788	3
5904	6152	5
11203	3002	3
5176	2705	5
8124	11401	5
13487	3275	2
10932	9779	4
7918	12605	5
13885	4167	5
3658	11023	4
3559	5389	4
7951	4529	5
5785	10808	4
4627	3414	5
2755	3670	3
4941	10688	3
7760	6022	5
4241	11868	3
96	12770	1
8576	13816	3
373	1760	5
8696	13208	5
12755	7173	2
2495	13538	2
3107	12675	4
10706	8141	4
13821	9371	4
11849	9437	5
5313	323	4
11429	12103	4
8747	8968	1
5360	8553	4
1619	3925	4
5002	5567	3
930	3881	3
6819	6022	5
276	13642	5
1724	3100	5
10028	5540	4
9883	4276	5
1335	5869	4
4797	1066	3
4924	6650	5
12746	13159	1
3553	9313	2
8943	13222	4
13281	10890	2
6743	5495	4
9929	10378	5
9855	7556	5
13384	11373	4
3931	4263	4
11582	12972	5
5180	5600	2
2704	2359	5
2183	13108	5
5507	6096	5
11396	12696	3
13258	3561	4
7978	10324	3
7579	11080	3
9971	7836	4
12203	10191	2
824	8677	3
4203	10893	4
4267	333	2
12052	2240	5
4460	12985	5
1116	2494	4
6654	2928	5
4504	4242	5
7831	4954	5
133	3242	3
3987	11115	4
2036	11706	3
12728	2316	3
3164	1137	5
5596	7566	5
3187	11502	4
1716	295	3
7464	1777	1
714	12399	4
1356	5916	3
11904	4153	4
1325	8210	5
407	13790	5
5919	867	5
2414	9975	4
5239	10044	1
5686	4649	4
1511	13790	4
11079	5766	4
2494	3628	3
6689	108	4
10554	5789	4
2151	10098	5
10932	1442	3
1243	6136	3
10055	9958	3
5006	4523	5
9147	11947	5
7448	550	5
106	8193	5
4939	1920	4
3464	11230	5
2525	8677	4
5276	14032	5
5006	12463	5
4374	5522	4
8666	4276	2
4199	11681	1
12047	5081	5
8310	1206	5
9553	6343	4
1803	4473	4
8624	8884	3
6852	5997	1
9394	6979	1
2391	5197	5
9252	13944	3
10968	7599	4
10256	3344	3
1020	6275	1
7288	8677	5
11804	1604	2
12030	5517	5
13724	3576	3
12732	11444	1
5193	11301	3
1636	7766	4
10607	2504	2
2825	1778	4
3201	4234	5
7482	4875	5
11488	10527	4
1061	9945	4
8842	9529	4
13569	7451	4
10833	10875	4
9907	13245	3
286	3982	3
12886	4270	5
2001	1003	4
4767	12872	4
7579	9058	4
13109	7330	4
2255	8677	3
3400	4128	4
6296	3531	1
13312	9097	3
1055	6082	5
12931	2983	5
2080	3306	5
13156	3390	4
2704	2976	5
12226	2088	5
13054	10103	5
3882	6393	5
8138	11177	3
9762	2241	4
2380	5436	4
10198	5843	5
8203	4465	5
13516	714	5
5350	1900	3
10274	4975	5
5645	13813	5
14017	3263	5
5125	9288	5
8976	10693	5
4634	10463	4
335	11634	3
3457	11868	4
6823	2910	2
1689	543	4
106	4362	3
13982	2709	5
10297	3183	5
6198	10672	4
2934	12790	3
11218	12397	4
373	11340	3
12982	11850	5
13327	763	4
9682	7600	3
132	11665	3
9211	6161	4
9682	11447	4
10873	2257	3
3527	13754	5
12548	5467	5
5741	9217	4
13541	1656	4
1491	13663	5
2369	11515	5
10308	7622	4
1401	7780	2
8843	8481	4
759	3081	2
5513	8982	4
12520	7351	4
6262	7075	5
7261	1624	4
8684	7068	4
1459	10831	4
5615	6799	3
13857	662	5
3085	2575	4
5787	11984	2
11161	10844	4
1617	12812	4
9556	7695	4
5808	1406	3
10978	5593	3
14	5713	5
5092	8019	4
6156	9058	3
12360	3879	3
3695	1605	5
4597	3056	4
12126	7901	2
8310	7086	4
4935	5843	4
3738	10938	5
8482	145	5
10138	8410	2
9952	3530	4
5365	793	3
6298	11370	4
595	180	3
11933	12834	4
4175	3447	2
7749	6249	3
7162	5032	5
6997	3240	5
8288	9386	4
5360	587	4
1243	3426	5
9298	9258	5
10655	5197	5
13496	5525	5
9087	316	1
3925	4109	3
2955	2841	5
12968	1551	5
6281	6958	1
11089	8651	5
6170	11073	4
11157	4268	5
6296	5915	2
9075	4069	5
10807	2150	4
7486	748	5
6408	6717	4
3469	12860	3
3758	8854	4
12346	10244	5
5893	4680	2
13951	2637	5
7579	10082	3
8017	8641	4
6059	12627	3
4979	1867	3
400	3659	5
7527	11274	3
9952	1347	3
7641	5944	4
3982	7780	1
13967	8419	3
1568	3630	2
5105	9392	4
4387	2540	4
7436	8982	4
3178	6439	5
11604	9421	4
9523	2022	4
8955	6138	2
414	4051	4
3141	7305	4
7132	4529	5
4354	8105	5
6028	3322	4
5524	8360	5
13156	11407	4
7243	2128	4
1840	10082	4
6956	4916	4
9870	3303	4
4040	4058	5
13864	8801	4
7579	5655	4
3164	12450	4
235	11557	4
4803	3727	5
3680	1656	4
9043	11939	4
11940	1798	3
6878	12790	5
7505	7766	4
2161	10214	5
5513	6202	4
7978	9319	3
7766	8694	4
762	12738	3
12529	10177	5
2202	8884	5
9032	9145	5
1277	6144	4
2217	13360	5
8828	3790	5
7604	7592	5
6997	8752	4
712	11284	5
11064	13356	4
5872	9107	5
2036	11545	4
12548	6202	3
11665	13504	3
6941	9392	4
10514	11616	5
12043	10050	4
8112	10863	4
8108	633	1
7760	13456	4
673	5891	5
13525	11752	4
1176	7254	4
2684	818	5
12068	10875	4
4453	4268	4
8278	11284	5
4597	4712	4
12716	9056	4
5014	9388	5
3925	11020	4
5732	13841	5
9883	2741	3
7149	6940	5
7676	7155	5
12660	4022	4
7600	6459	4
6505	10371	3
6518	7527	5
4418	11404	3
8978	2123	4
4854	12153	4
761	1757	5
11600	12946	3
576	5677	5
10463	5216	5
7579	5617	5
12988	2510	4
10576	12003	5
8827	1362	4
13480	12548	4
6486	11154	3
3098	12166	5
10055	7780	4
2426	8289	4
2629	1198	3
12263	8520	4
5651	5383	3
12592	4268	2
12312	7560	4
5020	6440	4
3589	11073	4
2001	13592	5
4750	12155	4
628	13073	2
5712	3236	4
7465	1240	3
1753	7846	4
5191	1597	5
13982	2916	5
1243	3178	4
11516	11794	4
1628	3667	5
6096	5197	5
2409	6231	1
11488	7218	2
1884	2670	5
1240	13231	3
9441	10860	4
12310	7786	4
1764	8191	4
5692	2308	4
7900	6341	5
8666	6703	4
188	10527	5
11162	11683	4
1841	5136	5
9834	4575	5
1939	2937	4
8953	12996	4
12126	9768	3
2704	9070	3
1797	11464	3
2985	333	3
12123	11421	4
1236	9831	3
448	12103	3
11867	6022	5
3925	2928	5
1277	4738	4
13538	10430	5
8327	709	3
10607	14004	5
10547	3200	2
2144	14001	4
6823	5137	2
7579	3306	4
181	3183	5
5787	7437	2
2036	13989	4
6403	3862	4
814	13208	5
7061	10049	4
5823	11587	4
11154	12856	5
6918	9385	5
4260	7849	4
9150	12562	3
5823	5538	4
8468	301	4
8482	13684	5
11161	2164	4
9259	10510	5
6984	11232	1
5759	5976	5
11643	953	5
13217	9943	3
9036	9057	5
942	1141	4
13572	4626	4
12047	2719	5
2816	10054	2
11255	11693	2
297	5061	3
13549	4588	3
6852	6762	4
9259	261	5
4997	11256	5
5645	9386	2
11846	8645	3
3576	11302	4
8607	6192	4
2330	10277	2
12898	10752	4
6963	496	3
9549	11644	5
7948	6138	1
8576	5941	4
7579	8397	5
1764	8591	2
12118	958	3
2883	9841	5
8929	13111	3
9952	6128	2
1917	1413	4
12200	11991	4
4723	3026	2
3211	3531	3
2650	7821	5
12982	1722	1
6509	12281	5
3680	11033	5
11813	9916	5
8454	2717	4
11634	471	4
1875	10152	4
941	9388	2
1112	74	5
9502	9470	4
513	13141	3
6430	9576	4
1778	387	4
4532	14017	1
12118	3110	3
5098	9638	2
1277	2063	1
5843	1566	5
133	2975	5
11480	10074	3
12485	6364	3
313	883	4
5761	11947	4
13012	7849	1
11108	9228	2
13597	3635	5
5718	13076	2
10335	13733	5
5189	4436	3
101	2207	5
9328	4314	4
12613	905	2
1502	1348	4
11913	1252	5
4494	2594	5
10108	699	3
2033	8535	4
11918	5938	2
11042	6247	5
11322	1442	5
8017	12395	2
2973	1060	2
9801	13396	4
9252	5081	3
13518	3009	5
10442	10927	3
12737	9217	5
6956	8520	4
6791	7900	2
1315	1653	4
2151	1757	4
9352	2971	3
7404	5862	4
3688	2213	2
7452	625	5
6202	5382	5
2328	1609	4
6434	12562	5
5458	7070	5
643	5469	2
5789	12314	5
2821	3571	4
7655	4610	3
10281	5688	5
1619	10277	3
9546	774	4
11108	9706	4
11982	5024	4
2288	9501	5
3366	10524	1
10416	10031	3
527	6465	4
1315	7737	4
424	6118	4
2261	13295	5
9080	6062	5
11493	1898	4
922	12238	4
12886	5635	4
350	11849	3
12548	13571	4
1692	9621	4
12069	6944	5
939	3917	3
4273	662	5
8448	10502	5
5532	13821	3
3584	11258	4
785	77	5
9113	7519	2
10985	4479	3
5787	9394	3
3810	9386	3
4504	2914	3
3041	12921	5
6909	12124	5
12122	12656	1
10302	5564	2
4524	6760	4
7464	11629	2
4715	11393	5
4402	4432	5
1052	1670	3
5823	11351	4
527	147	5
8898	2888	2
13575	9274	1
1029	4977	2
3262	12450	4
11025	11112	4
1993	9843	5
5316	12713	5
9961	9364	2
1845	12268	3
1993	10277	3
13573	1126	2
10554	1920	3
10547	9058	4
10617	13343	5
1414	9657	4
6375	229	1
7789	9425	4
101	237	3
9215	7443	4
9117	5381	5
5549	2164	4
7789	379	3
12968	4014	4
11607	6722	4
6745	3024	5
2464	6999	5
4334	7200	4
5239	10527	4
9745	13592	4
1767	6275	3
3590	546	3
2	10557	2
13774	766	5
13891	13337	1
9211	6325	3
8089	8653	3
10655	9928	1
12826	5592	5
9523	7120	3
1964	5024	5
4195	6030	5
8291	12450	5
8327	6320	4
10460	10239	5
9922	4650	4
14069	2346	5
10778	6439	5
9775	5075	4
1568	3176	4
1349	13336	2
414	13393	4
9187	3852	5
7371	3837	4
6867	12811	5
13269	11257	4
690	2895	5
13141	5277	5
13908	9313	4
13967	8997	4
4918	4178	4
1736	7603	4
13058	10277	5
10106	3591	3
5151	5075	5
268	12341	5
12683	7786	3
13752	5500	3
11115	9882	5
5000	6224	4
10830	4234	2
5689	3814	4
11637	10803	5
14073	10589	5
13744	8692	5
9938	12847	5
1183	6762	2
1277	13267	4
9556	9401	3
13141	10360	3
2421	1757	5
3744	3881	2
8300	1670	1
10239	12707	4
7569	10214	4
5263	11020	5
107	9592	4
2039	9228	5
7445	5505	1
4774	13039	4
4779	2429	3
7771	3183	3
11479	13037	1
5167	1750	4
10873	5321	4
12686	3110	4
4042	1551	5
13104	12460	3
10055	10462	4
13104	9638	3
13339	3806	3
9359	13977	5
1522	9520	3
179	12259	2
12785	3380	2
3553	1476	3
8969	4811	4
4838	6431	4
13159	11736	5
5424	11810	5
13125	10752	4
5637	8020	4
3733	7025	2
5014	13946	5
7579	9386	4
10575	181	5
12784	7600	5
10244	12098	4
2297	7921	3
9252	1610	4
7212	8884	5
9556	12304	4
10841	12936	4
2004	5593	5
5615	4809	3
857	9214	4
7796	13260	4
13750	5277	4
3665	2176	4
7007	10462	4
7510	10557	3
6903	2100	5
3044	6459	2
12151	1805	4
49	9992	1
13857	12424	5
682	11049	5
8840	2749	2
3629	8250	1
1140	7775	1
4692	12405	1
9630	3548	5
5363	5012	1
11042	10724	4
4031	5144	5
9845	12738	2
5790	7368	4
6956	5642	3
7796	3091	4
6310	6558	4
12031	8185	5
3539	5665	3
3700	9217	4
101	5593	3
1089	12454	4
10547	1501	4
2551	3436	5
7440	2712	2
2200	7985	5
12852	6297	2
1183	11163	4
10167	5299	4
411	6192	5
5829	8064	3
12224	12856	4
13366	10596	5
5020	6343	3
330	12706	4
5532	14011	4
3098	10807	5
411	9091	3
930	196	3
11720	11813	5
8242	11518	4
2426	7379	5
13952	8602	4
12505	7424	5
3603	2498	4
11042	993	3
11232	6697	3
4027	10571	5
13673	662	4
1803	10692	3
13342	10548	3
7096	5061	2
9084	13599	3
7579	7180	3
7579	11729	4
10106	8030	4
6330	427	5
10978	1721	4
13533	6346	2
7615	1018	2
11155	6538	5
6097	2270	3
12976	10284	4
11115	12743	5
3688	7244	2
11101	10098	4
8300	6192	5
4788	12349	4
9703	5438	3
5191	1509	4
1960	3091	3
5404	3072	4
4273	3815	4
6900	12356	4
1269	8637	5
7578	10315	3
12277	358	4
27	5069	4
4494	10274	3
8684	12622	4
6532	7502	2
11480	11796	4
13043	5299	5
4114	4266	5
930	1868	3
4260	6632	3
7336	12696	5
2255	12361	4
6345	11681	1
13476	4409	3
3098	11913	4
2527	5611	1
1349	5944	2
8895	4135	4
3393	9456	3
11161	576	3
5823	3238	5
7641	9292	4
13261	12195	1
9001	8564	5
13516	12044	3
11119	4300	2
6910	3792	4
8451	12663	4
1178	3177	2
8517	12622	3
1552	12835	4
11886	9638	4
11025	6576	5
3925	1134	5
1820	9313	3
10469	11163	5
8648	8154	4
3987	12039	5
6826	11079	5
7404	4572	5
7021	8352	4
14048	8602	5
2033	7272	3
8079	7638	1
1133	544	4
677	13989	4
10179	6452	4
4115	12012	2
2675	8480	3
6397	3147	5
5976	11083	5
10807	7979	4
6899	708	4
1164	8141	3
5239	6485	3
1804	11500	4
10258	13095	3
4327	4814	5
1713	6147	5
9556	11407	3
14033	4727	5
13118	6290	5
3987	9774	3
941	4482	4
12261	4999	4
12124	5975	4
11851	3873	4
8666	12346	4
7001	8795	2
6092	10405	5
3201	6403	1
5549	7399	5
11933	758	4
9717	468	5
8687	9623	4
7914	3868	1
6348	2488	3
13596	13441	5
3483	9258	5
4162	3022	4
9413	1397	4
5933	9945	4
1277	12836	5
2001	13614	4
13767	5055	5
7510	10263	4
13775	6555	4
13325	13222	5
2145	6725	4
6209	5642	5
8607	7915	5
5229	7263	4
6532	5843	4
3369	10594	5
13240	1667	4
5218	13565	2
3162	7649	5
13649	3571	5
7939	13387	3
9901	12475	4
13967	12446	4
13104	3306	4
1277	10679	3
204	7545	4
5823	8897	4
4071	9242	5
6852	6202	5
9508	4716	5
9896	10736	3
8398	2701	4
3127	5366	2
2601	10458	1
11867	12985	3
9003	3189	5
5290	12553	5
4797	1153	5
4747	3689	3
950	1266	4
11363	3322	2
1450	4022	5
108	3351	4
10666	9412	5
7079	5840	3
11924	561	4
958	5710	2
7425	8289	5
7579	13784	5
4155	11865	5
7284	2928	4
6430	7389	5
2113	1712	3
4480	7821	5
519	1044	5
6812	6632	3
5737	870	3
5040	7106	3
8222	12801	3
1237	3081	5
5924	5996	2
8747	12071	3
9062	8373	5
10015	662	5
672	5732	4
2613	13719	4
4032	8591	4
7937	2712	3
638	5382	3
999	1838	5
8207	10044	5
12717	13879	4
1698	5929	5
8393	3864	5
11541	3639	5
1419	12598	2
6209	10285	4
175	12706	5
11442	5024	4
13167	5467	4
411	13370	4
8953	7422	4
7766	3046	4
11590	13823	3
3744	12773	5
13918	5024	4
5580	5200	4
6210	12362	4
6578	10624	5
8599	768	4
188	12706	5
12314	5117	4
9409	12410	5
106	5382	4
5692	7216	2
8001	3216	5
11890	6485	3
1867	5843	4
3403	2139	5
1222	4724	5
2304	12351	3
9276	12628	3
6532	4436	3
8208	10597	4
10090	4806	3
10014	2955	3
8454	13317	2
7602	2705	2
13043	5170	5
8089	7817	4
7404	6954	3
8542	152	5
1650	8419	3
11363	7575	2
1939	7540	2
5515	6297	2
9666	13558	5
2015	6222	5
5795	754	5
1011	1837	2
11282	13701	4
10238	6762	4
33	13211	3
4715	11500	3
10000	11237	3
1797	6852	4
5269	3264	5
1907	8423	1
12992	7838	4
184	1031	3
11304	5564	4
11364	2758	1
12784	13824	4
9523	13926	5
12200	2668	5
12686	8148	5
1444	1028	4
7279	1137	3
359	9501	5
6628	108	4
7546	11570	5
6532	9091	4
5599	7488	3
6442	2948	2
4597	8160	5
8607	12400	3
3925	4185	4
2804	2400	3
8056	4069	5
6173	12764	1
11470	10624	3
3648	10701	4
10055	7692	1
9978	7052	5
6028	11225	4
3040	3771	5
7	13317	4
13587	5109	4
373	934	4
7431	7849	2
2463	10715	5
6246	11393	3
12758	5968	5
4070	5012	4
4334	12153	1
5023	1805	3
3466	13282	4
8208	2214	4
12774	6894	4
7284	6208	4
2734	6485	4
7389	1119	4
9958	1771	4
6431	3082	4
12940	2286	4
9877	11233	3
2268	1774	4
5239	10677	4
6345	9928	2
8107	4712	2
10055	5660	4
4980	12248	5
12670	7050	3
1633	7737	4
11592	12517	3
969	1438	3
3282	6886	4
13908	10126	4
3475	742	5
3390	10897	3
13433	13723	4
9726	4809	3
1183	8360	5
12536	7050	5
10489	2192	5
6831	7379	2
2018	4152	3
13877	5548	5
6196	6926	2
3558	13695	5
7641	7643	3
11400	8502	4
3527	2139	4
10666	12342	4
3874	462	4
10238	5059	3
7378	4738	4
5248	6032	5
6873	376	3
4032	6290	5
8849	9653	2
12683	11933	4
10360	4371	5
12728	12680	4
7445	3426	3
5872	2926	5
6660	8129	4
6321	153	4
325	12562	4
4924	8982	4
1562	12731	5
3711	11417	4
14073	12112	4
4516	4742	4
11454	6138	3
13785	10938	5
4597	11796	4
6119	1469	5
11203	11742	2
7336	3409	2
2812	153	5
6296	13188	4
7249	714	5
11042	4118	4
5617	10279	4
12069	6750	5
9822	9410	5
2891	4148	3
452	12079	5
9523	10692	4
4273	5069	5
12430	555	4
3581	3976	5
11924	11614	4
7760	3329	3
12485	5161	5
9546	522	4
6209	10960	4
12852	13493	5
6864	5107	4
7706	11247	2
10263	8078	5
3219	8704	3
3688	8554	3
1713	10537	3
13237	9529	5
3115	13896	3
4678	3329	4
2190	5446	3
1764	12553	4
12271	3531	4
4497	7775	4
12515	10277	1
5578	9167	5
9135	1137	5
4949	1137	4
8246	12402	2
4805	10525	4
5432	4768	4
410	2207	3
6947	496	2
12218	1668	4
8584	10074	3
7651	576	2
12427	4694	4
4032	4491	4
11564	6061	3
8666	6048	4
12298	1391	4
1932	5024	3
9742	2192	5
12705	1037	2
6317	12321	4
3683	11083	4
13029	10085	3
8884	6558	4
2093	12706	1
2157	5132	5
11874	12143	4
12548	10035	5
628	10419	5
2833	4444	5
3808	5503	3
3658	2686	5
7241	10573	4
8390	5024	5
2255	7880	5
4949	13422	3
5458	11752	5
11171	1898	2
9922	10211	5
344	7911	4
4592	8514	4
8742	8449	4
4940	10125	4
6261	1090	3
5308	8500	5
1841	6956	3
10268	1113	4
184	5205	4
8187	8210	5
10106	644	4
7148	581	2
1851	11131	4
4262	5136	2
12788	6632	5
8830	7514	5
7771	3206	2
11305	10490	4
7036	11794	4
13571	11068	5
3074	10211	5
10241	4069	4
3098	3909	3
12671	4445	2
10090	10675	4
3610	358	3
11958	11959	1
2126	2918	4
1217	13073	2
4470	11123	4
13156	9889	4
3351	3306	5
8193	11521	5
373	8149	5
1230	5334	3
3688	11937	4
7565	11048	3
8291	2983	4
5276	9450	4
12730	10357	2
9688	5256	1
12814	11262	1
6518	715	5
4658	3962	1
8056	5074	5
4717	5751	4
1372	11217	4
7061	7880	4
1819	8405	2
13241	2737	5
10149	11424	3
6984	4620	3
9236	7145	4
2097	10217	4
11890	3399	1
14033	13159	2
4717	7979	2
2109	5691	4
4685	12359	5
10101	3772	5
13835	5144	3
7544	2176	4
6209	6646	4
9060	11810	2
10843	10594	5
11652	9124	2
3296	3312	4
424	7788	3
11637	8678	4
6102	10863	3
4596	6721	5
4946	1750	4
988	268	5
10364	12350	4
5340	6609	3
13105	9787	5
7529	4238	5
10746	7019	5
13242	2674	1
2607	6088	4
2550	5206	4
3797	10467	4
12229	20	5
4891	10388	4
785	4800	2
4588	5119	4
1594	12530	4
9556	100	4
3475	13358	5
270	9154	2
13270	2705	5
4654	9926	4
13888	11611	3
12819	2439	5
13930	1143	4
6660	3635	4
6403	10456	4
4328	2111	3
5450	128	1
649	30	4
216	13076	5
10001	4843	3
8998	6722	4
8960	2388	5
6011	2705	4
5253	2022	4
106	5843	4
4679	1074	1
12395	11630	4
2727	7156	4
10138	11689	3
11185	13108	5
13054	28	3
4334	560	2
411	4536	4
2097	1434	5
6281	4525	1
11331	5593	5
6739	7786	4
8952	7145	1
4691	4882	4
6321	5677	5
12717	12072	3
11604	10594	5
12819	6118	4
2622	6467	5
4081	8419	3
3029	7979	2
11568	4947	2
12057	11217	4
12746	10825	4
2915	2904	2
4847	6725	4
7800	8702	1
6555	9217	2
2149	1033	4
4196	8946	5
10937	12215	4
13672	5805	4
10214	6212	4
628	427	5
563	295	1
5962	3561	5
13043	10201	4
6347	5955	5
8666	8105	4
13886	11564	1
5545	12872	2
2593	10831	4
10231	3389	4
3723	6061	5
1915	10389	2
8335	4268	5
7258	12247	4
6901	9528	1
7578	6070	3
6728	10211	5
8323	1299	5
857	8294	3
969	13592	4
3025	427	5
3697	2242	5
6635	6454	4
4538	12977	1
7190	5665	1
3590	6290	4
969	1232	4
3722	13111	2
2255	1825	4
2119	2971	4
12126	8524	4
9607	3295	4
7597	13494	2
1502	13159	3
5239	10525	3
817	5840	5
5713	13473	4
5259	8917	5
2626	11516	2
12240	1787	1
7051	13338	5
11155	13384	4
12410	11563	5
13587	7155	5
4010	13435	2
6345	595	5
13641	4017	4
7928	7824	4
11120	3696	4
371	7576	4
13792	283	4
1979	5383	4
7578	9382	4
5513	10938	3
1134	9727	4
11356	4010	4
4081	10252	4
12314	8301	2
11889	13935	3
1578	11984	4
2985	13376	3
13846	715	5
13277	1575	4
12870	6267	1
13673	9258	5
5645	11794	5
12009	9779	4
9361	13565	4
1822	6827	2
5213	8410	2
8953	873	3
7840	1867	5
1828	1391	4
9339	13621	5
4032	3878	4
8209	12341	4
8266	8965	2
3032	3257	4
5478	7042	3
9556	9472	3
8609	4258	4
4524	5329	2
13241	763	2
9556	4298	3
12511	8388	1
11989	9217	4
5365	7424	4
1619	6343	4
8758	6485	4
6345	5517	4
1628	11163	5
13497	4185	4
13619	3627	3
8722	8774	3
13336	10244	5
3925	10211	5
7464	9657	3
9764	2932	2
13996	13367	5
13587	11264	4
1349	6315	5
1753	5935	3
9952	6489	4
13513	1527	5
14033	9470	4
7482	856	3
2484	2762	5
2169	6290	5
13194	5738	5
12087	1503	5
4788	9330	4
4032	6298	4
4150	5389	5
970	3490	5
13893	6152	4
1871	699	5
1803	10624	4
7431	8449	4
2704	12739	4
3300	5197	4
7875	2091	1
12548	4795	3
12092	13494	3
12441	4136	5
8682	13303	4
886	12261	2
11696	181	5
6379	10418	4
605	10623	4
4814	334	2
3738	2913	4
13241	8602	3
10539	108	3
1240	12943	3
13213	681	5
2033	522	4
11184	5677	4
6209	5193	3
11978	1227	5
5720	11794	2
5991	333	4
12208	3119	4
9322	8186	5
9211	869	5
11079	4620	4
12548	9831	5
8997	10916	4
3738	12710	5
2157	1003	5
1353	6692	4
12057	3793	5
4654	7901	4
7875	8154	3
6029	4890	4
12003	427	4
13312	1019	5
12410	11943	4
4910	13303	4
6581	11372	5
7048	6326	5
13729	6290	5
2328	11703	5
4410	10968	2
11642	5205	4
8592	5066	5
13115	6037	5
3369	5547	5
9742	1334	4
7707	5728	5
5109	6053	4
5810	10458	3
4295	2313	4
1655	5595	1
5651	7524	4
2635	11372	5
354	5791	3
12592	13078	1
6183	10527	4
13591	2609	4
662	12588	5
5904	13819	4
5725	10615	4
3062	5848	4
8432	993	1
4573	5095	5
